0.1893, -0.0891, NaN, 0.3273, -0.0623, 0.1746, 0.0724, -0.0891, NaN, -0.2045, NaN, 0.0724, -0.1103, -0.1287, -0.0623, -0.0891, -0.1287, NaN, -0.2293, NaN, -0.0623, -0.0623, -0.0623, -0.0891, 0.2735, -0.0623, -0.0891, -0.0891, NaN, -0.1103, NaN, -0.1103, 0.0067, -0.0623, -0.0891, NaN, NaN, -0.1103, 0.3273, -0.0891, NaN, NaN, NaN, 0.3273, NaN, NaN, 0.1273, 1, -0.0623, -0.0891, -0.0623, -0.0891, NaN, NaN, NaN, 0.3273, -0.1287, 0.1893, 0.0724, -0.0623, -0.0891, NaN, NaN, 0.1893, -0.0623, NaN, NaN, NaN, NaN, -0.0623, 0.3492, -0.0623, NaN, NaN, NaN, -0.0623, -0.0655, -0.0623, -0.1103, -0.0891, -0.1103, -0.0623, NaN, -0.0891, NaN, -0.1103, 0.0364, NaN, -0.0623, -0.0623, -0.1103, -0.0623, -0.0623, 0.1071, 0.1893, NaN, 0.0724, 0.1195, NaN, -0.0891, -0.0623, NaN, -0.0623, -0.1103, -0.0623, -0.1455, -0.0623, 0.1195, 0.1195, -0.0623, NaN, NaN, NaN, -0.1103, -0.0623, NaN, NaN, NaN, -0.1455, 0.3273
-0.0292, -0.0292, NaN, -0.0204, -0.0204, -0.0528, -0.0421, -0.0292, NaN, -0.0669, NaN, 0.4845, -0.0361, -0.0421, -0.0204, -0.0292, -0.0421, NaN, -0.1118, NaN, -0.0204, -0.0204, -0.0204, -0.0292, -0.0421, -0.0204, -0.0292, -0.0292, NaN, -0.0361, NaN, -0.0361, 0.3869, 1, -0.0292, NaN, NaN, -0.0361, -0.0204, -0.0292, NaN, NaN, NaN, -0.0204, NaN, NaN, -0.1071, -0.0623, 1, -0.0292, -0.0204, -0.0292, NaN, NaN, NaN, -0.0204, -0.0421, -0.0292, -0.0421, -0.0204, -0.0292, NaN, NaN, -0.0292, -0.0204, NaN, NaN, NaN, NaN, -0.0204, -0.0361, -0.0204, NaN, NaN, NaN, -0.0204, -0.098, -0.0204, -0.0361, -0.0292, -0.0361, -0.0204, NaN, -0.0292, NaN, -0.0361, -0.0476, NaN, -0.0204, -0.0204, -0.0361, -0.0204, -0.0204, -0.0623, -0.0292, NaN, 0.4845, -0.0361, NaN, -0.0292, -0.0204, NaN, -0.0204, -0.0361, -0.0204, -0.0476, -0.0204, -0.0361, -0.0361, -0.0204, NaN, NaN, NaN, -0.0361, -0.0204, NaN, NaN, NaN, -0.0476, -0.0204
-0.0417, 0.4792, NaN, -0.0292, -0.0292, 0.2387, -0.0602, -0.0417, NaN, -0.0956, NaN, -0.0602, 0.3782, -0.0602, -0.0292, 0.4792, -0.0602, NaN, 0.0505, NaN, -0.0292, -0.0292, -0.0292, -0.0417, 0.316, -0.0292, -0.0417, 0.4792, NaN, -0.0516, NaN, -0.0516, -0.0754, -0.0292, 0.4792, NaN, NaN, -0.0516, -0.0292, 0.4792, NaN, NaN, NaN, -0.0292, NaN, NaN, -0.1531, -0.0891, -0.0292, 1, -0.0292, -0.0417, NaN, NaN, NaN, -0.0292, -0.0602, -0.0417, 0.316, -0.0292, -0.0417, NaN, NaN, -0.0417, 0.6999, NaN, NaN, NaN, NaN, -0.0292, -0.0516, -0.0292, NaN, NaN, NaN, -0.0292, -0.14, -0.0292, -0.0516, -0.0417, -0.0516, -0.0292, NaN, -0.0417, NaN, -0.0516, -0.068, NaN, 0.6999, -0.0292, -0.0516, -0.0292, -0.0292, 0.1893, -0.0417, NaN, -0.0602, -0.0516, NaN, 0.4792, -0.0292, NaN, -0.0292, -0.0516, -0.0292, -0.068, -0.0292, -0.0516, 0.3782, -0.0292, NaN, NaN, NaN, -0.0516, -0.0292, NaN, NaN, NaN, 0.2722, -0.0292
-0.0292, -0.0292, NaN, -0.0204, -0.0204, -0.0528, -0.0421, -0.0292, NaN, -0.0669, NaN, -0.0421, -0.0361, -0.0421, -0.0204, -0.0292, -0.0421, NaN, -0.1118, NaN, -0.0204, -0.0204, -0.0204, -0.0292, -0.0421, -0.0204, -0.0292, -0.0292, NaN, -0.0361, NaN, -0.0361, -0.0528, -0.0204, -0.0292, NaN, NaN, -0.0361, -0.0204, -0.0292, NaN, NaN, NaN, -0.0204, NaN, NaN, 0.1905, -0.0623, -0.0204, -0.0292, 1, -0.0292, NaN, NaN, NaN, -0.0204, -0.0421, -0.0292, -0.0421, -0.0204, -0.0292, NaN, NaN, -0.0292, -0.0204, NaN, NaN, NaN, NaN, -0.0204, -0.0361, -0.0204, NaN, NaN, NaN, -0.0204, 0.2082, -0.0204, -0.0361, -0.0292, -0.0361, -0.0204, NaN, -0.0292, NaN, -0.0361, -0.0476, NaN, -0.0204, -0.0204, -0.0361, -0.0204, -0.0204, 0.3273, -0.0292, NaN, -0.0421, -0.0361, NaN, -0.0292, -0.0204, NaN, -0.0204, -0.0361, -0.0204, -0.0476, -0.0204, -0.0361, -0.0361, -0.0204, NaN, NaN, NaN, -0.0361, -0.0204, NaN, NaN, NaN, -0.0476, -0.0204
-0.0417, -0.0417, NaN, -0.0292, -0.0292, -0.0754, -0.0602, -0.0417, NaN, -0.0956, NaN, -0.0602, -0.0516, -0.0602, -0.0292, -0.0417, -0.0602, NaN, 0.0505, NaN, -0.0292, -0.0292, -0.0292, -0.0417, -0.0602, -0.0292, -0.0417, -0.0417, NaN, -0.0516, NaN, -0.0516, -0.0754, -0.0292, -0.0417, NaN, NaN, -0.0516, -0.0292, -0.0417, NaN, NaN, NaN, -0.0292, NaN, NaN, 0.0595, -0.0891, -0.0292, -0.0417, -0.0292, 1, NaN, NaN, NaN, -0.0292, -0.0602, -0.0417, -0.0602, -0.0292, -0.0417, NaN, NaN, -0.0417, -0.0292, NaN, NaN, NaN, NaN, -0.0292, -0.0516, -0.0292, NaN, NaN, NaN, -0.0292, 0.2976, -0.0292, 0.3782, -0.0417, 0.3782, -0.0292, NaN, -0.0417, NaN, -0.0516, -0.068, NaN, -0.0292, -0.0292, -0.0516, -0.0292, -0.0292, -0.0891, -0.0417, NaN, -0.0602, -0.0516, NaN, -0.0417, -0.0292, NaN, -0.0292, -0.0516, -0.0292, -0.068, -0.0292, -0.0516, -0.0516, -0.0292, NaN, NaN, NaN, 0.3782, -0.0292, NaN, NaN, NaN, 0.2722, -0.0292
NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, 1, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, 1, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, 1, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
-0.0292, -0.0292, NaN, -0.0204, -0.0204, -0.0528, -0.0421, -0.0292, NaN, -0.0669, NaN, -0.0421, -0.0361, -0.0421, -0.0204, -0.0292, -0.0421, NaN, -0.1118, NaN, -0.0204, -0.0204, -0.0204, -0.0292, -0.0421, -0.0204, -0.0292, -0.0292, NaN, -0.0361, NaN, -0.0361, -0.0528, -0.0204, -0.0292, NaN, NaN, -0.0361, -0.0204, -0.0292, NaN, NaN, NaN, -0.0204, NaN, NaN, 0.1905, 0.3273, -0.0204, -0.0292, -0.0204, -0.0292, NaN, NaN, NaN, 1, -0.0421, -0.0292, -0.0421, -0.0204, -0.0292, NaN, NaN, -0.0292, -0.0204, NaN, NaN, NaN, NaN, -0.0204, -0.0361, -0.0204, NaN, NaN, NaN, -0.0204, -0.098, -0.0204, -0.0361, -0.0292, -0.0361, -0.0204, NaN, -0.0292, NaN, -0.0361, -0.0476, NaN, -0.0204, -0.0204, -0.0361, -0.0204, -0.0204, -0.0623, -0.0292, NaN, -0.0421, -0.0361, NaN, -0.0292, -0.0204, NaN, -0.0204, -0.0361, -0.0204, -0.0476, -0.0204, -0.0361, -0.0361, -0.0204, NaN, NaN, NaN, -0.0361, -0.0204, NaN, NaN, NaN, -0.0476, -0.0204
-0.0602, -0.0602, NaN, -0.0421, -0.0421, -0.1089, -0.087, -0.0602, NaN, -0.1382, NaN, -0.087, -0.0745, -0.087, -0.0421, -0.0602, -0.087, NaN, 0.2248, NaN, -0.0421, -0.0421, -0.0421, -0.0602, -0.087, 0.4845, -0.0602, 0.316, NaN, -0.0745, NaN, -0.0745, -0.1089, -0.0421, -0.0602, NaN, NaN, -0.0745, -0.0421, -0.0602, NaN, NaN, NaN, -0.0421, NaN, NaN, -0.0676, -0.1287, -0.0421, -0.0602, -0.0421, -0.0602, NaN, NaN, NaN, -0.0421, 1, -0.0602, -0.087, -0.0421, -0.0602, NaN, NaN, -0.0602, -0.0421, NaN, NaN, NaN, NaN, -0.0421, -0.0745, -0.0421, NaN, NaN, NaN, -0.0421, -0.2023, -0.0421, -0.0745, -0.0602, -0.0745, -0.0421, NaN, -0.0602, NaN, 0.8568, -0.0983, NaN, -0.0421, 0.4845, -0.0745, -0.0421, -0.0421, 0.2735, -0.0602, NaN, -0.087, 0.5463, NaN, -0.0602, -0.0421, NaN, -0.0421, -0.0745, 0.4845, -0.0983, -0.0421, 0.2359, -0.0745, -0.0421, NaN, NaN, NaN, -0.0745, -0.0421, NaN, NaN, NaN, -0.0983, -0.0421
-0.0417, -0.0417, NaN, -0.0292, -0.0292, -0.0754, 0.316, -0.0417, NaN, 0.17, NaN, -0.0602, -0.0516, -0.0602, -0.0292, -0.0417, -0.0602, NaN, 0.0505, NaN, -0.0292, -0.0292, -0.0292, -0.0417, -0.0602, -0.0292, -0.0417, -0.0417, NaN, -0.0516, NaN, -0.0516, -0.0754, -0.0292, -0.0417, NaN, NaN, -0.0516, -0.0292, -0.0417, NaN, NaN, NaN, -0.0292, NaN, NaN, 0.0595, 0.1893, -0.0292, -0.0417, -0.0292, -0.0417, NaN, NaN, NaN, -0.0292, -0.0602, 1, -0.0602, -0.0292, -0.0417, NaN, NaN, -0.0417, -0.0292, NaN, NaN, NaN, NaN, -0.0292, 0.3782, -0.0292, NaN, NaN, NaN, -0.0292, -0.14, -0.0292, -0.0516, -0.0417, -0.0516, -0.0292, NaN, -0.0417, NaN, -0.0516, -0.068, NaN, -0.0292, -0.0292, -0.0516, -0.0292, -0.0292, 0.1893, 0.4792, NaN, -0.0602, -0.0516, NaN, -0.0417, -0.0292, NaN, -0.0292, -0.0516, -0.0292, -0.068, -0.0292, -0.0516, -0.0516, -0.0292, NaN, NaN, NaN, -0.0516, -0.0292, NaN, NaN, NaN, -0.068, -0.0292
-0.0602, 0.6922, NaN, -0.0421, -0.0421, 0.118, 0.1848, 0.316, NaN, -0.1382, NaN, -0.087, 0.2359, -0.087, -0.0421, -0.0602, 0.1848, NaN, -0.2309, NaN, -0.0421, -0.0421, 0.4845, 0.316, 0.1848, -0.0421, -0.0602, -0.0602, NaN, -0.0745, NaN, -0.0745, -0.1089, -0.0421, 0.316, NaN, NaN, -0.0745, -0.0421, -0.0602, NaN, NaN, NaN, -0.0421, NaN, NaN, -0.2212, 0.0724, -0.0421, 0.316, -0.0421, -0.0602, NaN, NaN, NaN, -0.0421, -0.087, -0.0602, 1, -0.0421, -0.0602, NaN, NaN, -0.0602, 0.4845, NaN, NaN, NaN, NaN, -0.0421, -0.0745, -0.0421, NaN, NaN, NaN, -0.0421, 0.1138, -0.0421, -0.0745, -0.0602, -0.0745, -0.0421, NaN, -0.0602, NaN, -0.0745, 0.1474, NaN, 0.4845, -0.0421, -0.0745, -0.0421, -0.0421, -0.1287, -0.0602, NaN, -0.087, -0.0745, NaN, 0.316, 0.4845, NaN, -0.0421, -0.0745, -0.0421, -0.0983, -0.0421, -0.0745, 0.5463, -0.0421, NaN, NaN, NaN, -0.0745, -0.0421, NaN, NaN, NaN, 0.1474, -0.0421
-0.0292, -0.0292, NaN, -0.0204, -0.0204, -0.0528, -0.0421, -0.0292, NaN, -0.0669, NaN, -0.0421, -0.0361, -0.0421, -0.0204, -0.0292, 0.4845, NaN, -0.1118, NaN, -0.0204, -0.0204, -0.0204, -0.0292, -0.0421, -0.0204, -0.0292, -0.0292, NaN, 0.5654, NaN, -0.0361, -0.0528, -0.0204, 0.6999, NaN, NaN, -0.0361, -0.0204, -0.0292, NaN, NaN, NaN, -0.0204, NaN, NaN, -0.1071, -0.0623, -0.0204, -0.0292, -0.0204, -0.0292, NaN, NaN, NaN, -0.0204, -0.0421, -0.0292, -0.0421, 1, -0.0292, NaN, NaN, -0.0292, -0.0204, NaN, NaN, NaN, NaN, -0.0204, -0.0361, -0.0204, NaN, NaN, NaN, -0.0204, -0.098, 1, -0.0361, -0.0292, -0.0361, -0.0204, NaN, -0.0292, NaN, -0.0361, -0.0476, NaN, -0.0204, -0.0204, -0.0361, 1, -0.0204, -0.0623, -0.0292, NaN, -0.0421, -0.0361, NaN, -0.0292, -0.0204, NaN, -0.0204, 0.5654, -0.0204, -0.0476, -0.0204, -0.0361, -0.0361, -0.0204, NaN, NaN, NaN, -0.0361, -0.0204, NaN, NaN, NaN, -0.0476, -0.0204
-0.0417, -0.0417, NaN, -0.0292, -0.0292, 0.2387, -0.0602, -0.0417, NaN, 0.17, NaN, -0.0602, -0.0516, -0.0602, -0.0292, -0.0417, -0.0602, NaN, 0.0505, NaN, -0.0292, 0.6999, -0.0292, -0.0417, -0.0602, -0.0292, -0.0417, -0.0417, NaN, -0.0516, NaN, 0.3782, -0.0754, -0.0292, -0.0417, NaN, NaN, -0.0516, -0.0292, -0.0417, NaN, NaN, NaN, -0.0292, NaN, NaN, 0.0595, -0.0891, -0.0292, -0.0417, -0.0292, -0.0417, NaN, NaN, NaN, -0.0292, -0.0602, -0.0417, -0.0602, -0.0292, 1, NaN, NaN, -0.0417, -0.0292, NaN, NaN, NaN, NaN, -0.0292, -0.0516, -0.0292, NaN, NaN, NaN, -0.0292, -0.14, -0.0292, -0.0516, -0.0417, -0.0516, 0.6999, NaN, -0.0417, NaN, -0.0516, 0.2722, NaN, -0.0292, -0.0292, -0.0516, -0.0292, -0.0292, 0.1893, -0.0417, NaN, -0.0602, -0.0516, NaN, -0.0417, -0.0292, NaN, -0.0292, -0.0516, -0.0292, -0.068, -0.0292, -0.0516, -0.0516, -0.0292, NaN, NaN, NaN, -0.0516, -0.0292, NaN, NaN, NaN, 0.2722, -0.0292
NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, 1, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, 1, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
-0.0417, -0.0417, NaN, -0.0292, -0.0292, 0.5528, -0.0602, -0.0417, NaN, -0.0956, NaN, -0.0602, -0.0516, -0.0602, -0.0292, 0.4792, -0.0602, NaN, 0.0505, NaN, -0.0292, -0.0292, -0.0292, -0.0417, -0.0602, -0.0292, -0.0417, -0.0417, NaN, -0.0516, NaN, -0.0516, -0.0754, -0.0292, -0.0417, NaN, NaN, -0.0516, -0.0292, -0.0417, NaN, NaN, NaN, -0.0292, NaN, NaN, 0.0595, 0.1893, -0.0292, -0.0417, -0.0292, -0.0417, NaN, NaN, NaN, -0.0292, -0.0602, -0.0417, -0.0602, -0.0292, -0.0417, NaN, NaN, 1, -0.0292, NaN, NaN, NaN, NaN, -0.0292, -0.0516, 0.6999, NaN, NaN, NaN, -0.0292, 0.0788, -0.0292, -0.0516, -0.0417, -0.0516, -0.0292, NaN, -0.0417, NaN, -0.0516, -0.068, NaN, -0.0292, -0.0292, -0.0516, -0.0292, -0.0292, 0.1893, -0.0417, NaN, -0.0602, -0.0516, NaN, -0.0417, -0.0292, NaN, -0.0292, -0.0516, -0.0292, -0.068, -0.0292, -0.0516, -0.0516, -0.0292, NaN, NaN, NaN, -0.0516, -0.0292, NaN, NaN, NaN, -0.068, -0.0292
-0.0292, 0.6999, NaN, -0.0204, -0.0204, -0.0528, -0.0421, -0.0292, NaN, -0.0669, NaN, -0.0421, -0.0361, -0.0421, -0.0204, -0.0292, -0.0421, NaN, -0.1118, NaN, -0.0204, -0.0204, -0.0204, -0.0292, 0.4845, -0.0204, -0.0292, -0.0292, NaN, -0.0361, NaN, -0.0361, -0.0528, -0.0204, 0.6999, NaN, NaN, -0.0361, -0.0204, -0.0292, NaN, NaN, NaN, -0.0204, NaN, NaN, -0.1071, -0.0623, -0.0204, 0.6999, -0.0204, -0.0292, NaN, NaN, NaN, -0.0204, -0.0421, -0.0292, 0.4845, -0.0204, -0.0292, NaN, NaN, -0.0292, 1, NaN, NaN, NaN, NaN, -0.0204, -0.0361, -0.0204, NaN, NaN, NaN, -0.0204, -0.098, -0.0204, -0.0361, -0.0292, -0.0361, -0.0204, NaN, -0.0292, NaN, -0.0361, -0.0476, NaN, 1, -0.0204, -0.0361, -0.0204, -0.0204, -0.0623, -0.0292, NaN, -0.0421, -0.0361, NaN, 0.6999, -0.0204, NaN, -0.0204, -0.0361, -0.0204, -0.0476, -0.0204, -0.0361, 0.5654, -0.0204, NaN, NaN, NaN, -0.0361, -0.0204, NaN, NaN, NaN, 0.4286, -0.0204
NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, 1, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, 1, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, 1, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, 1, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN
-0.0292, -0.0292, NaN, -0.0204, -0.0204, -0.0528, -0.0421, -0.0292, NaN, -0.0669, NaN, -0.0421, -0.0361, -0.0421, -0.0204, -0.0292, -0.0421, NaN, -0.1118, NaN, -0.0204, -0.0204, -0.0204, -0.0292, -0.0421, -0.0204, -0.0292, -0.0292, NaN, -0.0361, NaN, -0.0361, -0.0528, -0.0204, -0.0292, NaN, NaN, -0.0361, -0.0204, -0.0292, NaN, NaN, NaN, -0.0204, NaN, NaN, -0.1071, -0.0623, -0.0204, -0.0292, -0.0204, -0.0292, NaN, NaN, NaN, -0.0204, -0.0421, -0.0292, -0.0421, -0.0204, -0.0292, NaN, NaN, -0.0292, -0.0204, NaN, NaN, NaN, NaN, 1, -0.0361, -0.0204, NaN, NaN, NaN, -0.0204, 0.2082, -0.0204, -0.0361, -0.0292, -0.0361, -0.0204, NaN, -0.0292, NaN, -0.0361, -0.0476, NaN, -0.0204, -0.0204, -0.0361, -0.0204, -0.0204, -0.0623, -0.0292, NaN, -0.0421, -0.0361, NaN, -0.0292, -0.0204, NaN, -0.0204, -0.0361, -0.0204, -0.0476, -0.0204, -0.0361, -0.0361, -0.0204, NaN, NaN, NaN, 0.5654, 1, NaN, NaN, NaN, -0.0476, -0.0204
0.3782, -0.0516, NaN, -0.0361, -0.0361, -0.0933, 0.2359, -0.0516, NaN, -0.1184, NaN, -0.0745, -0.0638, -0.0745, -0.0361, -0.0516, -0.0745, NaN, -0.0243, NaN, -0.0361, -0.0361, -0.0361, -0.0516, -0.0745, -0.0361, -0.0516, -0.0516, NaN, -0.0638, NaN, 0.2908, -0.0933, -0.0361, -0.0516, NaN, NaN, -0.0638, -0.0361, -0.0516, NaN, NaN, NaN, -0.0361, NaN, NaN, -0.1895, 0.3492, -0.0361, -0.0516, -0.0361, -0.0516, NaN, NaN, NaN, -0.0361, -0.0745, 0.3782, -0.0745, -0.0361, -0.0516, NaN, NaN, -0.0516, -0.0361, NaN, NaN, NaN, NaN, -0.0361, 1, -0.0361, NaN, NaN, NaN, -0.0361, 0.0072, -0.0361, -0.0638, 0.3782, -0.0638, -0.0361, NaN, -0.0516, NaN, -0.0638, -0.0842, NaN, -0.0361, -0.0361, -0.0638, -0.0361, -0.0361, 0.1195, 0.3782, NaN, -0.0745, 0.2908, NaN, -0.0516, -0.0361, NaN, -0.0361, -0.0638, -0.0361, 0.1965, -0.0361, 0.2908, -0.0638, -0.0361, NaN, NaN, NaN, -0.0638, -0.0361, NaN, NaN, NaN, -0.0842, -0.0361
